,depth2,,,depth4,,,depth6,,,depth8,,,depth10,,,depth12,,,depth14,,,
board,Time,Node,value,Time,Node,value,Time,Node,value,Time,Node,value,Time,Node,value,Time,Node,value,Time,Node,value
1,0,17,-3,0,186,-3,0.001,2940,-5,0.016,25347,-5,0.117,184574,-3,1.284,2701290,-5,36
2,0,34,-3,0.001,490,-5,0.004,5746,-3,0.025,45280,-3,0.219,438958,-3,2.761,6043503,-3,56
3,0,41,-3,0,527,-1,0.003,5013,-1,0.031,59263,-1,0.286,589719,-1,2.613,5666611,-1,16
4,0,44,1,0.001,1110,1,0.008,15632,-1,0.098,204966,-1,0.72,1540974,-1,9.602,23127814,-1,34
5,0,69,-1,0,1142,-1,0.008,16923,-1,0.077,167068,-1,0.656,1521730,1,7.03,17467522,1,38
6,0,59,-1,0,1287,-1,0.009,18311,-1,0.055,123098,1,0.821,2117384,1,6.188,15587825,1,23
7,0,66,1,0,1201,-1,0.005,12062,1,0.068,170770,1,0.836,2217612,1,9.866,26749388,1,14
8,0,55,1,0.001,1191,1,0.011,26657,1,0.128,305948,1,1.135,2778450,3,12.708,32836897,3,68
9,0,81,3,0,1526,3,0.01,25487,1,0.065,147957,3,0.717,1794362,5,6.12,15596677,3,48
10,0.001,76,3,0.001,1420,3,0.011,24318,3,0.106,245979,5,1.159,2936970,3,11.258,28611545,1,53
11,0,93,5,0.001,1683,5,0.008,19634,5,0.112,296713,7,1.184,3107735,5,14.211,38105893,5,64
12,0,106,11,0,1474,9,0.007,17678,9,0.102,273720,11,1.429,3854022,9,17.695,48149698,9,12
13,0,146,15,0.001,2417,11,0.013,32880,13,0.137,371876,11,1.789,5029121,9,20.34,56542423,9,42
14,0,113,17,0.001,1645,17,0.011,26299,13,0.126,333986,13,1.137,2928439,13,12.768,33701436,11,61
15,0,94,19,0,916,17,0.003,9215,15,0.037,86328,13,0.486,1248441,13,4.93,12447511,9,43
16,0,64,21,0.001,1252,19,0.008,20780,17,0.066,175172,15,0.554,1488613,13,5.675,15522733,11,83
17,0,37,23,0,1145,23,0.006,13286,17,0.043,97588,15,0.214,460506,15,3.266,8451641,9,41
18,0,52,27,0.001,1123,25,0.005,9253,23,0.03,69393,19,0.218,534139,17,2.63,6680249,13,21
19,0,34,33,0,562,33,0.002,4688,27,0.014,30469,25,0.15,350057,19,2.117,4994823,15,77
20,0,23,31,0,426,31,0.003,5340,27,0.018,37216,21,0.142,323760,17,1.246,2873291,13,65
21,0,41,27,0,430,27,0.003,5814,23,0.019,38186,17,0.154,339616,13,0.78,1536563,11,47
22,0,40,31,0,419,25,0.001,3210,23,0.007,14257,21,0.038,78224,17,0.178,345481,13,22
23,0,45,29,0,299,27,0.001,2013,29,0.005,7055,29,0.017,32828,25,0.067,115024,21,18
24,0,39,33,0,564,31,0.001,2599,31,0.005,7789,31,0.014,18648,31,0.047,63746,25,81
25,0,47,27,0,622,25,0.002,3652,21,0.007,11423,17,0.023,31119,9,0.065,74486,-15,11
26,0,53,23,0,548,21,0.002,3939,19,0.012,20768,15,0.032,34880,16,0.052,34345,16,52
27,0.001,48,29,0.001,516,25,0.002,3105,21,0.005,5755,28,0.009,5417,28,0.012,5417,28,72
28,0,30,33,0,265,25,0.001,445,36,0.001,429,36,0.001,429,36,0.001,429,36,84
29,0,21,33,0.001,55,38,0.001,53,38,0.001,53,38,0.001,53,38,0.001,53,38,51
30,0,3,40,0,3,40,0,3,40,0,3,40,0,3,40,0,3,40,87
