,depth2,,,depth4,,,depth6,,,depth8,,,depth10,,,depth12,,,depth14,,,depth16,,,
board,Time,Node,value,Time,Node,value,Time,Node,value,Time,Node,value,Time,Node,value,Time,Node,value,Time,Node,value,Time,Node,value
,0,17,-3,0.001,186,-3,0.004,2776,-5,0.028,22831,-5,0.209,154371,-3,1.782,1942133,-5,36
,0,0,-3,0,0,-3,0,0,-3,0,0,-3,0,0,-3,3.44,4561067,-3,56
,0,37,-3,0,92,-1,0,413,-1,0.001,2104,-1,0.319,394073,-1,3.141,3943261,-1,16
,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,14.86,20946033,-1,34
,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,9.741,14170426,1,38
,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,8.542,13927660,1,23
,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,13.563,22350543,1,14
,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,16.528,25814262,3,68
,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,14.608,22837445,3,48
,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,73.269,105291319,1,53
,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,58.952,88727048,5,64
,0,47,11,0,310,9,0.003,4267,9,0.055,87464,11,0.709,1078770,9,30.864,45047198,9,12
,0,0,9,0,0,9,0,0,9,0,0,9,0,0,9,34.815,50560029,9,42
,0,113,17,0.001,1086,17,0.012,14813,13,0.07,75052,13,0.334,437585,13,8.602,11362102,11,61
,0,0,13,0,0,13,0,0,13,0,0,13,0,0,13,7.612,10116868,9,51
,0.001,110,15,0.001,911,13,0.006,9400,15,0.038,58839,13,0.297,425166,13,12.158,16199323,9,84
,0,0,15,0,0,15,0,0,15,0,0,15,0,0,15,17.495,23417888,11,82
,0,64,21,0,496,19,0.001,3998,19,0.074,52849,17,0.499,507574,13,10.398,11742891,9,75
,0,0,13,0,0,13,0,0,13,0,0,13,0,0,13,5.65,7029241,7,65
,0,55,19,0,559,17,0.002,3464,17,0.043,40237,13,0.489,461340,11,2.13,1939815,7,47
,0,13,17,0,132,9,0.001,541,9,0.001,1947,9,0.001,165,7,0.691,739266,7,78
,0,39,25,0.001,399,23,0.002,2096,19,0.01,10424,15,0.059,52164,9,0.43,400314,3,41
,0,19,13,0.001,72,13,0.001,1115,13,0.005,3897,15,0.02,15745,13,0.149,93246,11,18
,0,0,15,0,0,15,0,0,15,0,0,15,0,0,15,0.043,34502,15,27
,0,9,17,0,232,21,0.001,765,23,0.001,1751,25,0.005,4020,19,0.012,4887,20,11
,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0.001,815,20,21
,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,230,20,81
,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0.001,38,20,77
,0,3,21,0,4,30,0,4,30,0,4,30,0,4,30,0,7,30,87
,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,1,30,72
